year,1 year,5 years,zipcode,Dem: Median Age,Dem: % <18,Dem: Pop,Dem: Pop Density,Div: % NH White,Div: % Black,Div: % Latino,Div: Diversity  Score,Div: % Born in US,Ed: % Less than HS,Ed: % w/ Grad,Comp: % Married,Comp: % Fam HHs,Hsg: % Paying >20% Income on Housing,Hsg: % Paying >30% Income on Housing,Hsg: % Paying >40% Income on Housing,Hsg: Median House Costs,Inc: Income >40K,Inc: Income >60K,Inc: Income >100K,Inc: PC Income,Inc: Gini Index,Mob: % Same House (1y),Mob: % From Out of State (1y),Occ: % in Labor Force,Occ: % in mgmt/bus/science/arts,Occ: % in serv/construct/prod,Trns: % w/ 3+ Vehicles,Trns: % Walk/Bike to Work,Trns: % Public Trans to Work,Hsg: % Owner Occupied,Hsg: % Renter Occupied,Unt: % w/ 1,Unt: % w/ 5+,Unt: % w/ 50+,Unt: % w/ 3+bdrm,Unt: % w/ 1bdrm,Y: % built pre-1970,Y: % built pre-1940,Y: median yr built,com_permit_per_cap,res_permit_per_cap,assault_crime_per_cap,criminal_activity_crime_per_cap,identity_theft_crime_per_cap,narcotics_crime_per_cap,public_intoxication_crime_per_cap,runaway_child_crime_per_cap,theft_crime_per_cap,warrent_arrest_crime_per_cap,1Y: Inc: Median Income Past 12m,1Y: Ed: % w/ BA,1Y: Hsg: Median Gross Rent,1Y: Hsg: Median House Val,5Y: Inc: Median Income Past 12m,5Y: Ed: % w/ BA,5Y: Hsg: Median Gross Rent,5Y: Hsg: Median House Val,1Y CHG: Inc: Median Income Past 12m,5Y CHG: Inc: Median Income Past 12m,1Y CHG > Median Inc: Median Income Past 12m,5Y CHG > Median Inc: Median Income Past 12m,1Y CHG > 75th Inc: Median Income Past 12m,5Y CHG > 75th Inc: Median Income Past 12m,1Y CHG: Ed: % w/ BA,5Y CHG: Ed: % w/ BA,1Y CHG > Median Ed: % w/ BA,5Y CHG > Median Ed: % w/ BA,1Y CHG > 75th Ed: % w/ BA,5Y CHG > 75th Ed: % w/ BA,1Y CHG: Hsg: Median Gross Rent,5Y CHG: Hsg: Median Gross Rent,1Y CHG > Median Hsg: Median Gross Rent,5Y CHG > Median Hsg: Median Gross Rent,1Y CHG > 75th Hsg: Median Gross Rent,5Y CHG > 75th Hsg: Median Gross Rent,1Y CHG: Hsg: Median House Val,5Y CHG: Hsg: Median House Val,1Y CHG > Median Hsg: Median House Val,5Y CHG > Median Hsg: Median House Val,1Y CHG > 75th Hsg: Median House Val,5Y CHG > 75th Hsg: Median House Val,Gentrified 1Y Median,Gentrified 1Y 75th,Gentrified 5Y Median,Gentrified 5Y 75th
2011,2012,2016,78726,30.5,0.2454159721,13198,871.0443882,0.7661009244,0.0397029853,0.8337626913,,0.8706622215,0.0163410302,0.2382474837,0.4888952709,0.6064839692,0.6646979866,0.3272483221,0.08966442953,1146,0.7655382411,0.5466595021,0.3544689235,42366,0.4402,0.696960393,0.08919250844,0.8255587949,1.262133668,2.015187404,0.204016779,0.01385534511,0,0.3327959878,0.6672040122,0.3272397892,0.6368577075,0.06110013175,0.4349472991,0.2495059289,0.01202239789,0.002305665349,2001,0.02545840279,0.01985149265,0.00333383846,0.01447188968,0.0007576905592,0.0002273071678,0.001212304895,0.0006061524473,0.0070465222,0.0004546143355,38649,0.3209086345,1050,349900,46394,0.4277549154,1092,378200,-792,6953,FALSE,TRUE,FALSE,FALSE,-0.00697768873,0.09986859214,FALSE,TRUE,FALSE,TRUE,13,55,FALSE,FALSE,FALSE,FALSE,1800,30100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2012,2013,2017,78726,29.5,0.2284089088,12482,823.7896692,0.7836083961,0.03669283769,0.8044383913,,0.8568338407,0.02685742972,0.234186747,0.4740298507,0.5887397465,0.6678852643,0.3228346457,0.1150168729,1159,0.7565249814,0.5423191648,0.3197240865,40197,0.4276,0.700210152,0.09804397026,0.8021336554,1.251470453,1.984973808,0.1878967986,0.01038855909,0,0.3370618941,0.6629381059,0.3216759003,0.6404085873,0.04726454294,0.4200138504,0.2564058172,0.01540858726,0.002423822715,2001,0.0345297228,0.02771991668,0.003444960743,0.01249799712,0.00104149976,0.000640922929,0.0008812690274,0.000640922929,0.01049511296,0.0003204614645,39955,0.3297910025,1051,344700,44003,0.4129039161,1136,392800,1306,5354,TRUE,FALSE,FALSE,FALSE,0.008882367941,0.09199528158,TRUE,TRUE,FALSE,TRUE,1,86,FALSE,FALSE,FALSE,FALSE,-5200,42900,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2013,2014,2018,78726,30.3,0.2341248767,13181,869.9224186,0.7835520825,0.04271299598,0.8211061376,,0.8325620211,0.02940134609,0.2747667966,0.4887465863,0.5963118496,0.6456422018,0.3388761468,0.119266055,1175,0.7610005477,0.5769581888,0.3646156655,41210,0.4301,0.6931269635,0.09524174393,0.8047195949,1.189647929,1.848605159,0.1557313278,0.0126795187,0,0.3631550119,0.6368449881,0.3403562864,0.6250428229,0.05943816375,0.4027064063,0.2678999657,0.01216169921,0.002569373073,2001,0.02465670283,0.03641605341,0.002882937562,0.01274561869,0.0007586677794,0.0004552006676,0.001213868447,0.0002276003338,0.008421212351,0.0003793338897,41967,0.3531930511,1046,350500,43553,0.457750358,1189,447400,2012,3598,TRUE,FALSE,FALSE,FALSE,0.02340204866,0.1279593556,TRUE,TRUE,TRUE,TRUE,-5,138,FALSE,FALSE,FALSE,FALSE,5800,102700,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2014,2015,2019,78726,31.5,0.2516033161,12786,843.8531253,0.7841389019,0.03652432348,0.8384952292,,0.8282496481,0.02618057255,0.2811353071,0.4969900326,0.590780809,0.6933624182,0.3577438454,0.1252726706,1207,0.7631232361,0.567826905,0.3706491063,42581,0.4471,0.712244898,0.09654631083,0.7813939515,1.259791628,1.887210227,0.1396780966,0.02401563809,0,0.3962370649,0.6037629351,0.3716521739,0.5970434783,0.05304347826,0.4259130435,0.2723478261,0.006434782609,0,2001,0.01751916158,0.03918348193,0.002659158455,0.01259189739,0.0007821054278,0.0005474737995,0.001329579227,0.001173158142,0.009228844048,0.0002346316283,,0.3632249613,1059,358100,47974,0.4586529368,1257,473500,,6007,FALSE,TRUE,FALSE,FALSE,0.01003191016,0.1054598857,TRUE,TRUE,FALSE,TRUE,13,211,FALSE,FALSE,FALSE,FALSE,7600,123000,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,2016,2020,78726,32.3,0.2503262455,13027,859.7586942,0.7298687342,0.04974284179,0.8077838336,,0.8004912873,0.02560438252,0.2673573895,0.5162926829,0.6100821081,0.7045980814,0.3714852795,0.1313264969,1199,0.7422188276,0.5831582967,0.3820889822,42583,0.4483,0.720113925,0.08321145408,0.7822707595,1.374503223,1.887177481,0.1973358967,0.03205128205,0,0.4227611228,0.5772388772,0.3995413653,0.5817604516,0.04480508026,0.4596930676,0.2817075322,0.00511554066,0,2001,0.01450832886,0.04206647732,0.002840254855,0.01197512858,0.002072618408,0.0007676364474,0.001304981961,0.002379672987,0.009672219237,0.000307054579,46394,0.4277549154,1092,378200,,,,,,,FALSE,FALSE,FALSE,FALSE,0.06452995411,,TRUE,FALSE,TRUE,FALSE,33,,FALSE,FALSE,FALSE,FALSE,20100,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016,2017,2021,78726,30.6,0.2588868941,13925,919.0250876,0.7388868941,0.06219030521,0.8563016158,,0.8093357271,0.03566529492,0.2629172382,0.5120645864,0.6140318054,0.7507418398,0.3850148368,0.1524480712,1247,0.7584658559,0.6306828812,0.4772684752,46664,0.4505,0.7421700626,0.05961552308,0.7572360562,1.529068887,2.356869796,0.2369337979,0.02599897541,0,0.4956033676,0.5043966324,0.4708930731,0.5114873035,0.05475902574,0.4907583348,0.2511660045,0.005009500777,0,2000,0.01012567325,0.03425493716,0.002010771993,0.0113464991,0.001364452424,0.0007181328546,0.0006463195691,0.001364452424,0.008617594255,0.0001436265709,44003,0.4129039161,1136,392800,,,,,-2391,,FALSE,FALSE,FALSE,FALSE,-0.0148509993,,FALSE,FALSE,FALSE,FALSE,44,,TRUE,FALSE,FALSE,FALSE,14600,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2017,2018,2022,78726,31.8,0.2563312799,14610,964.2338621,0.7094455852,0.06351813826,0.8592060233,,0.8215605749,0.01540766103,0.2481275412,0.5208351233,0.6285559957,0.7772194305,0.3852596315,0.130318258,1283,0.7824990997,0.6290961469,0.4758732445,47885,0.4648,0.7112251265,0.06066699022,0.778107283,1.418299741,1.857673119,0.2860762548,0.03555608763,0.00335208907,0.4625495139,0.5374504861,0.4408136045,0.5351783928,0.09153051017,0.4694898299,0.2687562521,0,0,2001,0.006228610541,0.0227926078,0.002258726899,0.01019849418,0.001300479124,0.0003422313484,0.0009582477755,0.0006160164271,0.008008213552,0.0004106776181,43553,0.457750358,1189,447400,,,,,-450,,FALSE,FALSE,FALSE,FALSE,0.04484644193,,TRUE,FALSE,TRUE,FALSE,53,,TRUE,FALSE,FALSE,FALSE,54600,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,2019,2023,78726,32,0.2384077306,13867,915.1971914,0.7176750559,0.04261916781,0.8624792673,,0.8073844379,0.0083728104,0.2218794756,0.5342625899,0.5998188406,0.8191906005,0.4709530026,0.1697127937,1357,0.772826087,0.6204710145,0.4539855072,48434,0.4687,0.7398784684,0.05739805257,0.7605749113,1.417689429,1.792302121,0.3006842372,0.03870319176,0.004146770545,0.4449275362,0.5550724638,0.4058503836,0.5572250639,0.1617647059,0.4555626598,0.3009910486,0,0,2001,0.009374774645,0.02870123314,0.002523977789,0.01197086608,0.0005769092089,0.00064902286,0.0003605682556,0.0003605682556,0.00843729718,0,47974,0.4586529368,1257,473500,,,,,4421,,TRUE,FALSE,TRUE,FALSE,0.000902578802,,FALSE,FALSE,FALSE,FALSE,68,,TRUE,FALSE,FALSE,FALSE,26100,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2011,2012,2016,78727,31.6,0.1885307213,28075,2462.235592,0.6980587711,0.08398931434,0.8019234194,,0.8380053428,0.0670769549,0.1713901531,0.4426955861,0.4817541112,0.6898101174,0.3931004493,0.1368314248,1132,0.7233359436,0.546045419,0.2590446359,35229,0.3794,0.7074197764,0.07143894294,0.7920168067,1.282344195,2.081030851,0.2018584536,0.01045072396,0.009049509575,0.4597494127,0.5402505873,0.5398137803,0.4060335196,0.06122905028,0.5225325885,0.2308379888,0.03918063315,0.0009683426443,1993,0.009617097061,0.02379341051,0.003490650045,0.01624220837,0.001495992876,0.0008192341941,0.00231522707,0.001745325022,0.01877114871,0.001994657168,35960,0.3602863336,1050,198500,41456,0.3696083406,1192,226300,-766,4730,FALSE,FALSE,FALSE,FALSE,0.01285149704,0.02217350406,TRUE,TRUE,FALSE,FALSE,61,203,TRUE,FALSE,FALSE,FALSE,1200,29000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2012,2013,2017,78727,32.8,0.1795790731,28461,2496.088591,0.7069322933,0.08155019149,0.8003232494,,0.8229507045,0.05822452992,0.1651963503,0.4594572301,0.5223610784,0.6545900693,0.3892898383,0.1404445727,1172,0.7267939951,0.5539574,0.286724829,35795,0.3833,0.7173811993,0.06518396682,0.7852619217,1.31953328,2.044773136,0.208474869,0.01311324553,0.01018001955,0.4554743378,0.5445256622,0.5603133159,0.3919433047,0.07370384185,0.5339052592,0.2170085789,0.04281984334,0.002088772846,1992,0.01243807315,0.02132743052,0.003478444187,0.01774357893,0.001054073996,0.0005973085977,0.002073012192,0.0007378517972,0.01693545554,0.001264888795,37322,0.3625689559,1117,202600,44283,0.3786028778,1219,249700,1362,8323,TRUE,TRUE,FALSE,FALSE,0.0022826223,0.01831654414,FALSE,FALSE,FALSE,FALSE,67,169,TRUE,FALSE,FALSE,FALSE,4100,51200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2013,2014,2018,78727,32.7,0.1862899555,28563,2505.034202,0.7161712705,0.06970556314,0.8234429157,,0.8112243112,0.05293790172,0.1566880915,0.4419646561,0.5254031278,0.6439111641,0.3818750932,0.1366820689,1229,0.7502633498,0.5792885504,0.2889555141,34953,0.3644,0.7358012351,0.06468425374,0.7768108631,1.310907487,2.302601921,0.1816545718,0.01026324945,0.008001855503,0.4563649623,0.5436350377,0.5554371813,0.3919032037,0.06886842706,0.5438703295,0.2067574766,0.03607031428,0.001598051899,1992,0.01655988517,0.02741308686,0.003290970836,0.01782025698,0.0006651962329,0.0009802891853,0.001890557715,0.00126037181,0.01585967861,0.001120330497,36813,0.3500096768,1147,206400,47005,0.371366824,1274,271200,-509,9683,FALSE,TRUE,FALSE,TRUE,-0.01255927912,0.008797868057,FALSE,FALSE,FALSE,FALSE,30,157,FALSE,FALSE,FALSE,FALSE,3800,68600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2014,2015,2019,78727,34.5,0.1856910459,29506,2587.737253,0.6882667932,0.06557988206,0.8222734359,,0.7887209381,0.0687536288,0.1599090381,0.4439822407,0.5467887013,0.6385613208,0.4150943396,0.1729068396,1253,0.7452264478,0.5775603598,0.3032191889,35901,0.3805,0.7459687165,0.07088843617,0.7650646499,1.362948306,2.202077665,0.205860929,0.01153996975,0.008851044759,0.4647309452,0.5352690548,0.5538644294,0.3886702799,0.06288514366,0.5542356522,0.1878387408,0.03281609622,0.001633380355,1992,0.01352267335,0.02419846811,0.002507964482,0.01335321629,0.001152308005,0.0009489595337,0.001355656477,0.0007795024741,0.0110824917,0.001287873653,40337,0.361217619,1160,215500,48971,0.3685155115,1364,295200,3524,12158,TRUE,TRUE,TRUE,TRUE,0.01120794221,0.0185058347,TRUE,FALSE,FALSE,FALSE,13,217,FALSE,FALSE,FALSE,FALSE,9100,88800,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,2016,2020,78727,35.3,0.1809634121,29354,2574.406539,0.6860393813,0.05859508074,0.8240784902,,0.7900797166,0.06172262228,0.1672589545,0.4623900879,0.5536714375,0.6445142943,0.3780871127,0.1439904206,1251,0.7707685128,0.5980864966,0.3095830741,37805,0.367,0.752593415,0.06796655449,0.7646032776,1.395420735,1.990678754,0.191326673,0.01467797745,0.01451054805,0.4803204729,0.5196795271,0.5504373178,0.3900145773,0.06020408163,0.5430758017,0.2097667638,0.02667638484,0.00167638484,1992,0.01638618246,0.02459630715,0.002418750426,0.01318389317,0.001294542481,0.001464877018,0.001839613,0.001260475574,0.01178714996,0.0006132043333,41456,0.3696083406,1192,226300,,,,,1119,,TRUE,FALSE,FALSE,FALSE,0.008390721634,,TRUE,FALSE,FALSE,FALSE,32,,FALSE,FALSE,FALSE,FALSE,10800,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016,2017,2021,78727,36.2,0.1767577789,29085,2550.814682,0.6905965274,0.06539453326,0.8223826715,,0.7888602372,0.05794159708,0.1797757992,0.4645795705,0.5539534884,0.6527736577,0.3777810739,0.147137348,1280,0.7786821705,0.6044186047,0.3090697674,39524,0.373,0.7903383669,0.06050755034,0.7536137465,1.352186343,1.914208462,0.1785288947,0.01643245694,0.0179057117,0.4773643411,0.5226356589,0.5529880478,0.385440058,0.05990583122,0.5451647954,0.2178920681,0.02665700833,0.001883375589,1992,0.01371841155,0.03517276947,0.002406738869,0.01251504212,0.001444043321,0.001134605467,0.001615953241,0.0004813477738,0.009764483411,0.0008251676122,44283,0.3786028778,1219,249700,,,,,2827,,TRUE,FALSE,TRUE,FALSE,0.008994537126,,TRUE,FALSE,FALSE,FALSE,27,,FALSE,FALSE,FALSE,FALSE,23400,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2017,2018,2022,78727,36.4,0.1762819408,28999,2543.272304,0.6885754681,0.06303665644,0.8180282079,,0.7843718749,0.05465026553,0.1810630475,0.4626667204,0.5403880343,0.6907369044,0.372891388,0.1463450725,1332,0.8010357888,0.6094148566,0.3186210095,41208,0.3696,0.8051067716,0.05963753863,0.7464771474,1.332500472,1.862325992,0.1857873269,0.01636332319,0.01699489005,0.4776223236,0.5223776764,0.5263382992,0.4039489629,0.05032432818,0.5296172215,0.2230379927,0.02280989379,0.001425618362,1993,0.009724473258,0.02979413083,0.002448360288,0.01331080382,0.001103486327,0.001137970275,0.001448325804,0.0009655505362,0.01503500121,0.0006551950067,47005,0.371366824,1274,271200,,,,,2722,,TRUE,FALSE,TRUE,FALSE,-0.007236053787,,FALSE,FALSE,FALSE,FALSE,55,,TRUE,FALSE,FALSE,FALSE,21500,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,2019,2023,78727,37,0.1772001762,29509,2588.000359,0.6719983734,0.06486156766,0.8156833508,,0.7663763598,0.04679574825,0.2115291316,0.49266106,0.5505210693,0.6993727599,0.3758960573,0.1508363202,1384,0.8261591905,0.6424256155,0.3506267935,43943,0.3735,0.8245867272,0.05388871705,0.7472580451,1.294164083,1.548221884,0.1960606233,0.01911948258,0.01855213889,0.494336203,0.505663797,0.5301530153,0.4040019387,0.0454891643,0.5278681714,0.2249532646,0.02160216022,0.001315516167,1994,0.01484292928,0.0278220204,0.00233826968,0.01016638991,0.001016638991,0.0008471991596,0.001423294588,0.0002711037311,0.01243688366,0.0003049916974,48971,0.3685155115,1364,295200,,,,,1966,,TRUE,FALSE,FALSE,FALSE,-0.002851312481,,FALSE,FALSE,FALSE,FALSE,90,,TRUE,FALSE,TRUE,FALSE,24000,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2011,2012,2016,78728,30.1,0.1986457098,20232,1941.193869,0.6409153816,0.1484776592,0.7248912614,,0.8366943456,0.07902170681,0.1266726137,0.3992876224,0.4671847107,0.7358549062,0.4802356224,0.19547357,975,0.591200252,0.3701564633,0.165494067,28827,0.3958,0.6339563863,0.06928951864,0.7975094748,1.397574084,2.17011439,0.1409960422,0.01500659631,0.009729551451,0.3225874199,0.6774125801,0.3373772386,0.5957057578,0.08925476603,0.3705950318,0.3575967649,0.01627190449,0,1993,0.001828786081,0.002817319098,0.0002471332543,0.000345986556,0,0,0.0006919731119,0,0.0004942665085,0.0005931198102,31481,0.2635986258,901,168600,37237,0.3130183221,1046,188100,521,6277,FALSE,TRUE,FALSE,FALSE,-0.01405525464,0.03536444162,FALSE,TRUE,FALSE,FALSE,14,159,FALSE,FALSE,FALSE,FALSE,1400,20900,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2012,2013,2017,78728,30.6,0.2087969817,20939,2009.028194,0.679975166,0.136921534,0.7214766703,,0.8304599073,0.08051817922,0.119739479,0.4167864329,0.4857083246,0.7424759541,0.4787465095,0.2008997828,990,0.5959732944,0.3927602754,0.1547047778,28402,0.399,0.666277031,0.054159361,0.7729553144,1.386565085,2.254172472,0.1280163599,0.01235173824,0.01128834356,0.3275610265,0.6724389735,0.3562572646,0.5762301434,0.09666795816,0.3881247578,0.3440526928,0.02189074002,0,1992,0.004298199532,0.004584746167,0.0001910310903,0.0001910310903,0,0.0001432733177,0.0001432733177,0,0.0002865466355,0.0002865466355,32646,0.2726822013,940,170500,37411,0.3236411264,1093,205500,1165,5930,TRUE,TRUE,FALSE,FALSE,0.009083575466,0.06004250057,TRUE,TRUE,FALSE,TRUE,39,192,FALSE,FALSE,FALSE,FALSE,1900,36900,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2013,2014,2018,78728,31,0.2063697939,20817,1997.322695,0.6426958736,0.1726953932,0.7408848537,,0.8297545275,0.08123804802,0.128337701,0.4074351585,0.4862202662,0.7365088936,0.4531202894,0.1936991257,1013,0.6072513885,0.3965210102,0.1730063921,29156,0.4015,0.675181947,0.06227714551,0.7797490516,1.422441774,2.229001765,0.1310730797,0.01151662612,0.01143552311,0.304830766,0.695169234,0.3479026107,0.5762198103,0.0948469737,0.3731299501,0.3259998044,0.02043610052,0,1992,0.00345871163,0.009847720613,0.0002401883076,0.0001441129846,0,0.0001441129846,0.0003362636307,0,0.0003843012922,9.61E-05,33664,0.2892676505,962,175200,38216,0.3170699889,1132,228200,1018,5570,FALSE,FALSE,FALSE,FALSE,0.01658544923,0.04438778762,TRUE,TRUE,TRUE,FALSE,22,192,FALSE,FALSE,FALSE,FALSE,4700,57700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2014,2015,2019,78728,31.8,0.2078484178,20794,1995.115921,0.6694238723,0.1498028277,0.7276618255,,0.8083100894,0.05418138987,0.1141827756,0.3863018453,0.4715498271,0.7347839318,0.4706329884,0.1970480828,1034,0.6296762025,0.4092004611,0.1904013413,30497,0.4084,0.6855385817,0.05256479086,0.7924583627,1.415690086,2.38258817,0.1310480693,0.008903246139,0.0133942641,0.3113276747,0.6886723253,0.3553304485,0.5781864673,0.1053304485,0.3796223446,0.3221872541,0.02586546027,0.001475216365,1993,0.00514571511,0.008848706358,0.0001923631817,0,0,9.62E-05,0.0001923631817,0,0.0002885447725,0.0001923631817,36249,0.2816788807,991,182300,41129,0.3322452177,1171,257500,2585,7465,TRUE,TRUE,TRUE,FALSE,-0.007588769777,0.04297756721,FALSE,TRUE,FALSE,FALSE,29,209,FALSE,FALSE,FALSE,FALSE,7100,82300,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2015,2016,2020,78728,32.9,0.2030264219,21081,2022.652627,0.6492101893,0.1860917414,0.7637683222,,0.8059389972,0.05229846769,0.1281812125,0.403230393,0.4874987032,0.6951072184,0.4068257324,0.1792509816,1067,0.6639692914,0.4379084967,0.2079053844,31946,0.4029,0.7183827441,0.04662185037,0.7895311423,1.347203892,2.380586393,0.1673856108,0.007701786815,0.01763709181,0.3129992738,0.6870007262,0.3540683962,0.5883451258,0.1089819182,0.3672366352,0.3328419811,0.02329009434,0.001179245283,1993,0.003747450311,0.008396186139,9.49E-05,0.0002846164793,0,4.74E-05,0.0003320525592,0,0.0003794886391,0.0001423082396,37237,0.3130183221,1046,188100,,,,,988,,FALSE,FALSE,FALSE,FALSE,0.03133944134,,TRUE,FALSE,TRUE,FALSE,55,,TRUE,FALSE,FALSE,FALSE,5800,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016,2017,2021,78728,33.3,0.2168999909,21858,2097.203222,0.6501052246,0.1906853326,0.7579375972,,0.8209808766,0.05136612022,0.1051108968,0.3951486698,0.483546342,0.7163182346,0.3896631823,0.162456446,1106,0.6978967495,0.4709670927,0.2085136359,32392,0.3777,0.7603940794,0.04200056566,0.7827362482,1.333595401,2.378826593,0.1545992714,0.004856579147,0.01540446198,0.3068330482,0.6931669518,0.3658629927,0.5843857635,0.09624952162,0.3706467662,0.3400306162,0.02688480674,0.001530807501,1993,0.006404977583,0.005581480465,9.15E-05,0.0001372495196,0,4.57E-05,0.000365998719,0,0.0001829993595,4.57E-05,37411,0.3236411264,1093,205500,,,,,174,,FALSE,FALSE,FALSE,FALSE,0.01062280431,,TRUE,FALSE,FALSE,FALSE,47,,TRUE,FALSE,FALSE,FALSE,17400,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2017,2018,2022,78728,34.2,0.206966345,21245,2038.387888,0.6262179336,0.1862085197,0.7122617086,,0.8144504589,0.04688932547,0.1110674525,0.381124498,0.4537840263,0.7189542484,0.4020303157,0.1843971631,1126,0.6913949546,0.4658490378,0.2113869778,35054,0.4015,0.7501088797,0.04350350835,0.7822496824,1.372959245,2.349619059,0.1534919417,0.005755064457,0.01158686311,0.2829793599,0.7170206401,0.3439676266,0.6116130247,0.09627329193,0.3421795596,0.3852813853,0.0275738754,0.001882175795,1993,0.003718522005,0.01289715227,0,0.0001882795952,4.71E-05,0.0003765591904,0.0003765591904,0,0.0001882795952,0.0001882795952,38216,0.3170699889,1132,228200,,,,,805,,FALSE,FALSE,FALSE,FALSE,-0.00657113748,,FALSE,FALSE,FALSE,FALSE,39,,FALSE,FALSE,FALSE,FALSE,22700,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,2019,2023,78728,34.8,0.2182029795,21480,2060.935365,0.6574487896,0.1565176909,0.6881750466,,0.8041899441,0.04592003131,0.1099732568,0.3914815453,0.4608382515,0.7400436443,0.4442171304,0.2235406438,1161,0.6680004001,0.4491347404,0.2279683905,34602,0.4128,0.7798970055,0.03676330345,0.7635393714,1.378596333,2.178861981,0.1450885668,0.01215683117,0.01545769262,0.266579974,0.733420026,0.3343966973,0.6032088572,0.1026458998,0.3414336649,0.4083317696,0.02917995872,0.002064177144,1994,0.004795158287,0.01741154562,0.0001862197393,0.0002793296089,4.66E-05,4.66E-05,9.31E-05,0,0.0004189944134,4.66E-05,41129,0.3322452177,1171,257500,,,,,2913,,TRUE,FALSE,TRUE,FALSE,0.01517522882,,TRUE,FALSE,TRUE,FALSE,39,,FALSE,FALSE,FALSE,FALSE,29300,,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
2011,2012,2016,78729,31.7,0.2236900533,27024,2069.202602,0.7559576673,0.0872187685,0.8160153937,,0.8799585554,0.03959002084,0.1225432224,0.439234928,0.5497046835,0.7407680945,0.4016248154,0.1778434269,1162,0.7150819399,0.5131852591,0.2219449297,32762,0.3827,0.732827581,0.04777105945,0.8124712167,1.324983214,2.261401787,0.1885834572,0.007799925715,0.0116379844,0.4368189003,0.5631810997,0.4880887292,0.4056861673,0.07506053269,0.5247988753,0.2196360228,0.01312192455,0.001015387019,1990,0.008436944938,0.02246151569,0.004033451747,0.0167258733,0.0006660746004,0.0009991119005,0.002257252812,0.0009251036116,0.0137285376,0.001295145056,36012,0.3267506405,1008,192300,39324,0.3412141185,1100,218600,-182,3130,FALSE,FALSE,FALSE,FALSE,6.26E-05,0.01452605187,FALSE,FALSE,FALSE,FALSE,-4,88,FALSE,FALSE,FALSE,FALSE,5000,31300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2012,2013,2017,78729,32.4,0.2288862123,28228,2161.391765,0.7529403429,0.1020263568,0.8324358793,,0.8665155165,0.04248505551,0.1216908625,0.4213341451,0.5463709677,0.7390937236,0.3982549958,0.1691528286,1138,0.6866129032,0.4876612903,0.1987903226,33090,0.4086,0.737706682,0.04468993221,0.8042428806,1.364154296,2.304881873,0.1990751862,0.01555181938,0.01459108923,0.4269354839,0.5730645161,0.486443502,0.4151014844,0.07944562254,0.5118146016,0.2204634959,0.01681308694,0.00128748864,1990,0.006624628029,0.02437296302,0.003507156015,0.01519767607,0.00042510982,0.0008502196401,0.002019271645,0.000318832365,0.01130083605,0.0009564970951,35899,0.3132357795,1027,191300,40835,0.3363406368,1178,234200,-113,4823,FALSE,FALSE,FALSE,FALSE,-0.01351486096,0.009589996306,FALSE,FALSE,FALSE,FALSE,19,170,FALSE,FALSE,FALSE,FALSE,-1000,41900,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
