Year Month,Postal Code,Customer Class,Total Gallons
201711,78719,Wholesale,1395900
201711,78721,Austin Water Utility,5400
201711,78721,City of Austin,127400
201711,78721,Commercial,4512400
201711,78721,Irrigation - City of Austin,28500
201711,78721,Irrigation - Commercial,1298400
201711,78722,City of Austin,62000
201711,78722,Commercial,4252300
201711,78722,Irrigation - City of Austin,23800
201711,78722,Irrigation - Commercial,1110900
201711,78723,Austin Water Utility,102300
201711,78723,City of Austin,3181200
201711,78723,Commercial,14487300
201711,78723,Irrigation - City of Austin,0
201711,78723,Irrigation - Commercial,4313500
201711,78724,Austin Water Utility,570900
201711,78724,City of Austin,9027700
201711,78724,Commercial,5196500
201711,78724,Irrigation - City of Austin,0
201711,78724,Irrigation - Commercial,3760600
201711,78725,Austin Water Utility,255300
201711,78725,City of Austin,320600
201711,78725,Commercial,8629700
201711,78725,Irrigation - Commercial,251800
201711,78725,Large Volume,29976000
201711,78725,Wholesale,959800
201711,78726,Austin Water Utility,0
201711,78726,City of Austin,25400
201711,78726,Commercial,5556000
201711,78726,Irrigation - Commercial,2401300
201711,78727,City of Austin,30700
201711,78727,Commercial,20251900
201711,78727,Irrigation - City of Austin,0
201711,78727,Irrigation - Commercial,6893500
201711,78728,Commercial,14947400
201711,78728,Irrigation - Commercial,3417000
201711,78728,Wholesale,39781200
201711,78729,City of Austin,78100
201711,78729,Commercial,10665100
201711,78729,Irrigation - City of Austin,64100
201711,78729,Irrigation - Commercial,7811600
201711,78729,Wholesale,33230400
201711,78730,City of Austin,8100
201711,78730,Commercial,3306600
201711,78730,Irrigation - Commercial,4820300
201711,78731,Austin Water Utility,0
201711,78731,City of Austin,64700
201711,78731,Commercial,13577500
201711,78731,Irrigation - City of Austin,418600
201711,78731,Irrigation - Commercial,3077800
201711,78732,Austin Water Utility,0
201711,78732,Commercial,81000
201711,78732,Irrigation - Commercial,0
201711,78735,Austin Water Utility,0
201711,78735,City of Austin,92100
201711,78735,Commercial,9470800
201711,78735,Irrigation - Commercial,5017400
201711,78735,Large Volume,17891000
201711,78735,Wholesale,306200
201711,78736,Commercial,1552300
201711,78736,Irrigation - Commercial,412600
201711,78737,Commercial,307500
201711,78737,Irrigation - Commercial,448700
201711,78737,Wholesale,806600
201711,78739,City of Austin,9000
201711,78739,Commercial,1380700
201711,78739,Irrigation - City of Austin,100
201711,78739,Irrigation - Commercial,1612400
201711,78739,Wholesale,13295800
201711,78741,Austin Water Utility,24900
201711,78741,City of Austin,458100
201711,78741,Commercial,17298500
201711,78741,Irrigation - City of Austin,1485600
201711,78741,Irrigation - Commercial,4210400
201711,78741,Large Volume,37029000
201711,78742,Austin Water Utility,0
201711,78742,Commercial,627600
201711,78742,Irrigation - Commercial,148200
201711,78744,Austin Water Utility,545300
201711,78744,City of Austin,489900
201711,78744,Commercial,29202000
201711,78744,Irrigation - City of Austin,1573100
201711,78744,Irrigation - Commercial,10383600
201711,78745,City of Austin,336400
201711,78745,Commercial,29794000
201711,78745,Irrigation - City of Austin,9900
201711,78745,Irrigation - Commercial,5781300
201711,78745,Wholesale,7128900
201711,78746,Austin Water Utility,923300
201711,78746,City of Austin,1307900
201711,78746,Commercial,12400700
201711,78746,Irrigation - City of Austin,546500
201711,78746,Irrigation - Commercial,5262200
201711,78746,Wholesale,87350700
201711,78747,Austin Water Utility,0
201711,78747,Commercial,1673400
201711,78747,Irrigation - Commercial,869500
201711,78747,Wholesale,3681700
201711,78748,City of Austin,62300
201711,78748,Commercial,12065200
201711,78748,Irrigation - City of Austin,11200
201711,78748,Irrigation - Commercial,5765500
201711,78748,Wholesale,575000
201711,78749,Austin Water Utility,400
201711,78749,City of Austin,41000
201711,78749,Commercial,10897500
201711,78749,Irrigation - City of Austin,108800
201711,78749,Irrigation - Commercial,6861400
201711,78750,Austin Water Utility,791700
201711,78750,City of Austin,377600
201711,78750,Commercial,8738000
201711,78750,Irrigation - City of Austin,42400
201711,78750,Irrigation - Commercial,4932500
201711,78751,City of Austin,34000
201711,78751,Commercial,12148600
201711,78751,Irrigation - City of Austin,9800
201711,78751,Irrigation - Commercial,1663900
201711,78752,Austin Water Utility,0
201711,78752,City of Austin,119600
201711,78752,Commercial,22365600
201711,78752,Irrigation - City of Austin,0
201711,78752,Irrigation - Commercial,3564000
201711,78753,Austin Water Utility,42300
201711,78753,City of Austin,580500
201711,78753,Commercial,36049200
201711,78753,Irrigation - City of Austin,135300
201711,78753,Irrigation - Commercial,8257100
201711,78754,Austin Water Utility,100
201711,78754,City of Austin,334000
201711,78754,Commercial,12410200
201711,78754,Irrigation - City of Austin,0
201711,78754,Irrigation - Commercial,6549800
201711,78754,Large Volume,183268000
201711,78755,Commercial,50200
201711,78756,Austin Water Utility,8300
201711,78756,City of Austin,22800
201711,78756,Commercial,11019600
201711,78756,Irrigation - City of Austin,0
201711,78756,Irrigation - Commercial,860500
201711,78757,City of Austin,377400
201711,78757,Commercial,15926400
201711,78757,Irrigation - City of Austin,104000
201711,78757,Irrigation - Commercial,2033300
201711,78758,City of Austin,649800
201711,78758,Commercial,43702500
201711,78758,Irrigation - City of Austin,2281200
201711,78758,Irrigation - Commercial,9147400
201711,78759,Austin Water Utility,15300
201711,78759,City of Austin,41100
201711,78759,Commercial,39372700
201711,78759,Irrigation - City of Austin,300
201711,78759,Irrigation - Commercial,10938000
201711,78766,Commercial,5300
201711,78766,Irrigation - Commercial,0
201712,78613,Austin Water Utility,7300
201712,78613,Commercial,3530600
201712,78613,Irrigation - Commercial,2607900
201712,78617,Austin Water Utility,544800
201712,78617,City of Austin,69900
201712,78617,Commercial,13378700
201712,78617,Irrigation - City of Austin,0
201712,78617,Irrigation - Commercial,693900
201712,78652,Commercial,808700
201712,78652,Irrigation - Commercial,391300
201712,78653,Commercial,637900
201712,78653,Irrigation - Commercial,1041900
201712,78653,Wholesale,0
201712,78660,Austin Water Utility,0
201712,78660,Commercial,6015400
201712,78660,Irrigation - City of Austin,0
201712,78660,Irrigation - Commercial,1988700
201712,78660,Wholesale,24327300
201712,78681,City of Austin,60000
201712,78681,Commercial,319600
201712,78681,Irrigation - City of Austin,146800
201712,78681,Irrigation - Commercial,14000
201712,78701,Austin Water Utility,137000
201712,78701,City of Austin,6597600
201712,78701,Commercial,71570700
201712,78701,Irrigation - City of Austin,798600
201712,78701,Irrigation - Commercial,2964800
201712,78701,Large Volume,1343000
201712,78702,Austin Water Utility,11000
201712,78702,City of Austin,1253600
201712,78702,Commercial,20119700
201712,78702,Irrigation - City of Austin,661300
201712,78702,Irrigation - Commercial,1502400
201712,78703,Austin Water Utility,65900
201712,78703,City of Austin,1872900
201712,78703,Commercial,11682800
201712,78703,Irrigation - City of Austin,1145800
201712,78703,Irrigation - Commercial,1592200
201712,78704,Austin Water Utility,6500
201712,78704,City of Austin,1235000
201712,78704,Commercial,32269300
201712,78704,Irrigation - City of Austin,331100
201712,78704,Irrigation - Commercial,3563000
201712,78705,Austin Water Utility,2600
201712,78705,City of Austin,235800
201712,78705,Commercial,24542500
201712,78705,Irrigation - City of Austin,30100
201712,78705,Irrigation - Commercial,1786800
201712,78705,Large Volume,4424000
201712,78710,Commercial,25200
201712,78710,Irrigation - Commercial,0
201712,78712,Commercial,5569000
201712,78712,Irrigation - Commercial,2495400
201712,78712,Irrigation - Large Volume,14867000
201712,78712,Large Volume,15605300
201712,78714,Commercial,233500
201712,78714,Irrigation - Commercial,0
201712,78717,Austin Water Utility,0
201712,78717,City of Austin,205200
201712,78717,Commercial,4663700
201712,78717,Irrigation - City of Austin,0
201712,78717,Irrigation - Commercial,4481000
201712,78719,Austin Water Utility,238900
201712,78719,City of Austin,3135900
201712,78719,Commercial,5121500
201712,78719,Irrigation - City of Austin,91600
201712,78719,Irrigation - Commercial,309700
201712,78719,Wholesale,1555100
201712,78721,Austin Water Utility,4700
201712,78721,City of Austin,449300
201712,78721,Commercial,4647600
201712,78721,Irrigation - City of Austin,18400
201712,78721,Irrigation - Commercial,1083000
201712,78722,City of Austin,68000
201712,78722,Commercial,4132400
201712,78722,Irrigation - City of Austin,15400
201712,78722,Irrigation - Commercial,739400
201712,78723,Austin Water Utility,125300
201712,78723,City of Austin,2917000
201712,78723,Commercial,13718500
201712,78723,Irrigation - City of Austin,500
201712,78723,Irrigation - Commercial,4257200
201712,78724,Austin Water Utility,1537800
201712,78724,City of Austin,8408700
201712,78724,Commercial,4727800
201712,78724,Irrigation - City of Austin,0
201712,78724,Irrigation - Commercial,4642400
201712,78725,Austin Water Utility,129200
201712,78725,City of Austin,193500
201712,78725,Commercial,8033400
201712,78725,Irrigation - Commercial,130500
201712,78725,Large Volume,28366300
201712,78725,Wholesale,773100
201712,78726,Austin Water Utility,0
201712,78726,City of Austin,32000
201712,78726,Commercial,4420300
201712,78726,Irrigation - Commercial,1554600
201712,78727,City of Austin,22900
201712,78727,Commercial,18134500
201712,78727,Irrigation - City of Austin,200
201712,78727,Irrigation - Commercial,3679800
201712,78728,Commercial,9480000
201712,78728,Irrigation - Commercial,2294000
201712,78728,Wholesale,38894300
201712,78729,City of Austin,61600
201712,78729,Commercial,9286100
201712,78729,Irrigation - City of Austin,70800
201712,78729,Irrigation - Commercial,5709600
201712,78729,Wholesale,30984900
201712,78730,City of Austin,5400
201712,78730,Commercial,2502700
201712,78730,Irrigation - Commercial,2860300
201712,78731,Austin Water Utility,0
201712,78731,City of Austin,76300
201712,78731,Commercial,10826400
201712,78731,Irrigation - City of Austin,177100
201712,78731,Irrigation - Commercial,2375900
201712,78732,Austin Water Utility,6000
201712,78732,Commercial,79100
201712,78732,Irrigation - Commercial,0
201712,78735,Austin Water Utility,0
201712,78735,City of Austin,107000
201712,78735,Commercial,8699400
201712,78735,Irrigation - Commercial,4303300
201712,78735,Large Volume,16174000
201712,78735,Wholesale,344800
201712,78736,Commercial,1512500
201712,78736,Irrigation - Commercial,188400
201712,78737,Commercial,253300
201712,78737,Irrigation - Commercial,406400
201712,78737,Wholesale,234400
201712,78739,City of Austin,8000
201712,78739,Commercial,975100
201712,78739,Irrigation - City of Austin,100
201712,78739,Irrigation - Commercial,2223400
201712,78739,Wholesale,20800900
201712,78741,Austin Water Utility,23400
201712,78741,City of Austin,411800
201712,78741,Commercial,19608800
201712,78741,Irrigation - City of Austin,1319900
201712,78741,Irrigation - Commercial,3399200
201712,78741,Large Volume,31538200
201712,78742,Austin Water Utility,0
201712,78742,Commercial,561300
201712,78742,Irrigation - Commercial,301000
201712,78744,Austin Water Utility,550200
201712,78744,City of Austin,314700
201712,78744,Commercial,25647100
201712,78744,Irrigation - City of Austin,710000
201712,78744,Irrigation - Commercial,7646000
201712,78745,City of Austin,334100
201712,78745,Commercial,29258400
201712,78745,Irrigation - City of Austin,10200
201712,78745,Irrigation - Commercial,4596500
201712,78745,Wholesale,7825000
201712,78746,Austin Water Utility,845700
201712,78746,City of Austin,966500
201712,78746,Commercial,11772600
201712,78746,Irrigation - City of Austin,24000
201712,78746,Irrigation - Commercial,4211300
201712,78746,Wholesale,83559000
201712,78747,Austin Water Utility,0
201712,78747,Commercial,1676500
201712,78747,Irrigation - Commercial,905400
201712,78747,Wholesale,4095600
201712,78748,City of Austin,68900
201712,78748,Commercial,12209800
201712,78748,Irrigation - City of Austin,11200
201712,78748,Irrigation - Commercial,4997000
201712,78748,Wholesale,470000
201712,78749,Austin Water Utility,0
201712,78749,City of Austin,419900
201712,78749,Commercial,10645400
201712,78749,Irrigation - City of Austin,74300
201712,78749,Irrigation - Commercial,5562900
201712,78750,Austin Water Utility,834800
201712,78750,City of Austin,334300
201712,78750,Commercial,7296200
201712,78750,Irrigation - City of Austin,47400
201712,78750,Irrigation - Commercial,3363900
201712,78751,City of Austin,24300
201712,78751,Commercial,11712800
201712,78751,Irrigation - City of Austin,12800
201712,78751,Irrigation - Commercial,1158100
201712,78752,Austin Water Utility,0
201712,78752,City of Austin,61900
201712,78752,Commercial,21961600
201712,78752,Irrigation - City of Austin,0
201712,78752,Irrigation - Commercial,2644900
201712,78753,Austin Water Utility,62300
201712,78753,City of Austin,753700
201712,78753,Commercial,32369000
201712,78753,Irrigation - City of Austin,168600
201712,78753,Irrigation - Commercial,7619100
201712,78754,Austin Water Utility,0
201712,78754,City of Austin,252700
201712,78754,Commercial,11533900
201712,78754,Irrigation - City of Austin,0
201712,78754,Irrigation - Commercial,3911000
201712,78754,Large Volume,191326600
201712,78755,Commercial,39300
201712,78756,Austin Water Utility,9600
201712,78756,City of Austin,25600
201712,78756,Commercial,10226500
201712,78756,Irrigation - City of Austin,0
201712,78756,Irrigation - Commercial,741100
201712,78757,City of Austin,412500
201712,78757,Commercial,14787500
201712,78757,Irrigation - City of Austin,73000
201712,78757,Irrigation - Commercial,1749200
201712,78758,City of Austin,478400
201712,78758,Commercial,39548100
201712,78758,Irrigation - City of Austin,1545200
201712,78758,Irrigation - Commercial,6818200
201712,78759,Austin Water Utility,14900
201712,78759,City of Austin,30600
201712,78759,Commercial,32544300
201712,78759,Irrigation - City of Austin,500
201712,78759,Irrigation - Commercial,7942000
201712,78766,Commercial,6700
201712,78766,Irrigation - Commercial,0
201801,78613,Austin Water Utility,0
201801,78613,Commercial,3864800
